"id","neighbourhood","city","state","zipcode","property_type","room_type","bedrooms","price","last_review","review_scores_rating","review_scores_value","reviews_per_month","availability_30","availability_365"
"5183938","Belltown","Seattle","WA","98121","Apartment","Entire home/apt","1","$149.00 ",2017-12-30T00:00:00.0000000,"97","10","4.34","0","287"
"7616008","Belltown","Seattle","WA","98121","Apartment","Entire home/apt","0","$135.00 ",2017-12-30T00:00:00.0000000,"96","9","4.74","26","346"
"3552523","International District","Seattle","WA","98104","Apartment","Entire home/apt","2","$69.00 ",2017-12-30T00:00:00.0000000,"92","9","4.67","21","21"
"8311242","Central Business District","Seattle","WA","98101","Apartment","Entire home/apt","1","$117.00 ",2017-12-30T00:00:00.0000000,"97","9","3.89","14","75"
"6436727","First Hill","Seattle","WA","98101","Apartment","Entire home/apt","1","$150.00 ",2017-12-30T00:00:00.0000000,"94","9","1.86","0","206"
"9460","First Hill","Seattle","WA","98101","Bed & Breakfast","Private room","1","$99.00 ",2017-12-30T00:00:00.0000000,"98","10","3.11","20","57"
"4494948","First Hill","Seattle","WA","98104","Apartment","Entire home/apt","1","$135.00 ",2017-12-30T00:00:00.0000000,"99","9","2.43","22","356"
"8631419","Genesee","Seattle","WA","98116","House","Entire home/apt","3","$180.00 ",2017-12-30T00:00:00.0000000,"93","9","2.43","27","166"
"3535171","Greenwood","Seattle","WA","98103","House","Private room","1","$52.00 ",2017-12-30T00:00:00.0000000,"95","10","2.47","30","365"
"6937492","Fauntleroy","Seattle","WA","98136","House","Entire home/apt","2","$165.00 ",2017-12-30T00:00:00.0000000,"91","10","2.46","30","361"
"2486612","North Beacon Hill","Seattle","WA","98144","Apartment","Entire home/apt","1","$112.00 ",2017-12-30T00:00:00.0000000,"91","9","2.91","28","259"
"7324041","South Delridge","Seattle","WA","98106","House","Entire home/apt","0","$79.00 ",2017-12-30T00:00:00.0000000,"98","10","4.21","24","171"
"2642359","View Ridge","Seattle","WA","98115","Loft","Private room","1","$49.00 ",2017-12-30T00:00:00.0000000,"86","9","3.26","26","359"
"1599856","Columbia City","Seattle","WA","98118","House","Entire home/apt","2","$125.00 ",2017-12-30T00:00:00.0000000,"92","9","5.01","19","348"
"7615170","Columbia City","Seattle","WA","98118","Loft","Private room","1","$85.00 ",2017-12-30T00:00:00.0000000,"100","10","0.71","30","179"
"8774504","Columbia City","Seattle","WA","98118","House","Entire home/apt","3","$109.00 ",2017-12-30T00:00:00.0000000,"100","10","3.24","13","344"
"7239217","North Delridge","Seattle","WA","98106","House","Entire home/apt","0","$95.00 ",2017-12-30T00:00:00.0000000,"97","9","2.17","0","332"
"4340410","Eastlake","Seattle","WA","98102","Apartment","Entire home/apt","1","$135.00 ",2017-12-30T00:00:00.0000000,"76","8","0.34","0","302"
"4129218","Capitol Hill","Seattle","WA","98102","Apartment","Entire home/apt","0","$90.00 ",2017-12-30T00:00:00.0000000,"90","10","2","30","365"
"1090449","Capitol Hill","Seattle","WA","98102","Apartment","Entire home/apt","1","$135.00 ",2017-12-30T00:00:00.0000000,"95","9","4.18","25","354"
"1956094","Ballard","Seattle","WA","98117","House","Private room","1","$85.00 ",2017-12-30T00:00:00.0000000,"94","9","3.35","15","234"
"8551871","Ballard","Seattle","WA","98117","House","Private room","1","$49.00 ",2017-12-30T00:00:00.0000000,"95","10","2.73","13","325"
"6453383","Ballard","Seattle","WA","98117","House","Private room","1","$69.00 ",2017-12-30T00:00:00.0000000,"96","10","5.11","9","265"
"8847979","Lower Queen Anne","Seattle","WA","98109","Apartment","Entire home/apt","0","$89.00 ",2017-12-30T00:00:00.0000000,"97","10","5.25","13","72"
"158345","Ballard","Seattle","WA","98107","House","Private room","1","$55.00 ",2017-12-30T00:00:00.0000000,"97","10","5.13","28","360"
"315120","Haller Lake","Seattle","WA","98125","Apartment","Entire home/apt","1","$125.00 ",2017-12-30T00:00:00.0000000,"99","10","1.55","28","363"
"8441477","Phinney Ridge","Seattle","WA","98117","House","Entire home/apt","3","$175.00 ",2017-12-30T00:00:00.0000000,"100","10","3.64","18","342"
"6577729","Phinney Ridge","Seattle","WA","98103","Apartment","Entire home/apt","2","$100.00 ",2017-12-30T00:00:00.0000000,"94","10","2.46","19","347"
"4485424","Magnolia","Seattle","WA","98199","House","Entire home/apt","3","$330.00 ",2017-12-30T00:00:00.0000000,"100","10","2.72","30","184"
"5969069","Stevens","Seattle","WA","98112","House","Entire home/apt","2","$125.00 ",2017-12-30T00:00:00.0000000,"100","10","0.84","0","269"
"8633733","Fremont","Seattle","WA","98103","Apartment","Entire home/apt","1","$67.00 ",2017-12-30T00:00:00.0000000,"95","10","1.76","21","274"
"5781547","Fremont","Seattle","WA","98107","House","Entire home/apt","3","$350.00 ",2017-12-30T00:00:00.0000000,"94","9","2.25","30","351"
"3312406","Fremont","Seattle","WA","98107","House","Entire home/apt","0","$109.00 ",2017-12-30T00:00:00.0000000,"98","10","4.28","17","341"
"953595","Queen Anne","Seattle","WA","98119","Apartment","Entire home/apt","1","$150.00 ",2017-12-29T00:00:00.0000000,"96","10","1.48","13","291"
"1112092","Queen Anne","Seattle","WA","98119","House","Entire home/apt","1","$130.00 ",2017-12-29T00:00:00.0000000,"95","9","0.8","30","89"
"2746782","Queen Anne","Seattle","WA","98119","Apartment","Entire home/apt","0","$90.00 ",2017-12-29T00:00:00.0000000,"97","10","5.24","18","103"
"227636","Ballard","Seattle","WA","98107","Apartment","Entire home/apt","1","$120.00 ",2017-12-29T00:00:00.0000000,"97","10","2.59","0","320"
"2441908","Ballard","Ballard, Seattle","WA","98107","House","Entire home/apt","1","$116.00 ",2017-12-29T00:00:00.0000000,"98","10","3.3","23","289"
"7430926","Queen Anne","Seattle","WA","98109","Apartment","Entire home/apt","1","$69.00 ",2017-12-29T00:00:00.0000000,"90","9","5.92","14","311"
"8535897","Queen Anne","Seattle","WA","98109","House","Private room","1","$80.00 ",2017-12-29T00:00:00.0000000,"100","10","3.82","27","162"
"2994309","Wallingford","Seattle","WA","98105","Apartment","Entire home/apt","2","$135.00 ",2017-12-29T00:00:00.0000000,"97","10","3.6","30","344"
"8418650","Wallingford","Seattle","WA","98103","Apartment","Entire home/apt","2","$100.00 ",2017-12-29T00:00:00.0000000,"98","10","4.56","5","235"
"2267088","Queen Anne","Seattle","WA","98119","Apartment","Entire home/apt","2","$110.00 ",2017-12-29T00:00:00.0000000,"97","10","2.64","12","283"
"261912","Green Lake","Seattle","WA","98103","House","Entire home/apt","2","$175.00 ",2017-12-29T00:00:00.0000000,"96","10","0.62","0","18"
"5670781","Minor","Seattle","WA","98122","House","Entire home/apt","3","$160.00 ",2017-12-29T00:00:00.0000000,"100","10","2.9","11","222"
"3987838","Madrona","Seattle","WA","98122","Apartment","Entire home/apt","1","$90.00 ",2017-12-29T00:00:00.0000000,"100","10","1.34","3","77"
"2979387","University District","Seattle","WA","98105","House","Entire home/apt","3","$275.00 ",2017-12-29T00:00:00.0000000,"88","9","1.02","30","365"
"4783817","Minor","Seattle","WA","98122","Apartment","Private room","1","$80.00 ",2017-12-29T00:00:00.0000000,"100","9","0.85","30","89"
"6675927","Minor","Seattle","WA","98122","House","Private room","1","$58.00 ",2017-12-29T00:00:00.0000000,"95","10","7","16","165"
"1763809","Minor","Seattle","WA","98122","House","Private room","1","$65.00 ",2017-12-29T00:00:00.0000000,"95","10","3.25","10","337"
"5262750","Minor","Seattle","WA","98122","Apartment","Entire home/apt","1","$125.00 ",2017-12-29T00:00:00.0000000,"100","10","3.37","1","251"
"8016610","Leschi","Seattle","WA","98144","House","Entire home/apt","2","$129.00 ",2017-12-29T00:00:00.0000000,"100","10","1.75","24","229"
"4777832","Atlantic","Seattle","WA","98144","Loft","Entire home/apt","0","$170.00 ",2017-12-29T00:00:00.0000000,"99","10","6.35","9","152"
"7048843","Atlantic","Seattle","WA","98144","House","Private room","1","$40.00 ",2017-12-29T00:00:00.0000000,"86","9","4.79","20","79"
"9866984","Pike Place Market","Seattle","WA","98101","Apartment","Entire home/apt","1","$95.00 ",2017-12-29T00:00:00.0000000,"100","10","1","5","288"
"277416","Belltown","Seattle","WA","98121","Apartment","Entire home/apt","1","$149.00 ",2017-12-29T00:00:00.0000000,"97","9","0.75","24","355"
"8843162","Belltown","Seattle","WA","98121","Apartment","Private room","1","$40.00 ",2017-12-29T00:00:00.0000000,"90","9","2","0","276"
"8409750","Belltown","Seattle","WA","98121","Condominium","Entire home/apt","2","$183.00 ",2017-12-29T00:00:00.0000000,"100","10","2.92","9","206"
"1778989","International District","Seattle","WA","98104","Apartment","Private room","1","$120.00 ",2017-12-29T00:00:00.0000000,"95","9","2.31","5","265"
"7110655","International District","Seattle","WA","98104","Apartment","Entire home/apt","0","$99.00 ",2017-12-29T00:00:00.0000000,"94","9","5.26","20","135"
"8372038","Central Business District","Seattle","WA","98104","Apartment","Entire home/apt","2","$120.00 ",2017-12-29T00:00:00.0000000,"97","10","10","12","331"
"3489083","Central Business District","Seattle","WA","98104","Apartment","Entire home/apt","1","$144.00 ",2017-12-29T00:00:00.0000000,"95","10","0.28","25","360"
"7809494","First Hill","Seattle","WA","98104","Apartment","Entire home/apt","1","$165.00 ",2017-12-29T00:00:00.0000000,"98","9","3.72","22","357"
"4008373","Central Business District","Seattle","WA","98104","Apartment","Entire home/apt","2","$350.00 ",2017-12-29T00:00:00.0000000,"98","9","1.62","28","92"
"193836","Gatewood","Seattle","WA","98136","House","Entire home/apt","0","$80.00 ",2017-12-29T00:00:00.0000000,"93","9","1.72","0","275"
"7349029","Alki","Seattle","WA","98116","Apartment","Entire home/apt","0","$100.00 ",2017-12-29T00:00:00.0000000,"99","10","4.74","25","82"
"9615941","Genesee","Seattle","WA","98116","House","Private room","1","$49.00 ",2017-12-29T00:00:00.0000000,"100","10","1","21","355"
"7800238","North Beacon Hill","Seattle","WA","98108","Cabin","Entire home/apt","1","$85.00 ",2017-12-29T00:00:00.0000000,"99","10","6.92","8","320"
"9564093","South Beacon Hill","Seattle","WA","98118","House","Entire home/apt","1","$60.00 ",2017-12-29T00:00:00.0000000,"87","9","3","21","165"
"5127136","Greenwood","Seattle","WA","98117","Townhouse","Entire home/apt","3","$139.00 ",2017-12-29T00:00:00.0000000,"98","10","4.94","20","148"
"6872650","North Beacon Hill","Seattle","WA","98144","Apartment","Private room","1","$65.00 ",2017-12-29T00:00:00.0000000,"98","10","6.73","0","246"
"7634011","North Beacon Hill","Seattle","WA","98144","House","Entire home/apt","3","$104.00 ",2017-12-29T00:00:00.0000000,"82","9","4.8","30","365"
"8754180","View Ridge","Seattle","WA","98115","House","Entire home/apt","3","$175.00 ",2017-12-29T00:00:00.0000000,"60","7","2","27","76"
"4384000","Mount Baker","Seattle","WA","98144","House","Entire home/apt","2","$300.00 ",2017-12-29T00:00:00.0000000,"80","8","1","30","365"
"2471659","Columbia City","Seattle","WA","98118","House","Entire home/apt","1","$100.00 ",2017-12-29T00:00:00.0000000,"96","9","4.69","30","350"
"4707171","Columbia City","Seattle","WA","98118","Apartment","Entire home/apt","2","$110.00 ",2017-12-29T00:00:00.0000000,"92","10","4.37","22","312"
"841274","Mount Baker","Seattle","WA","98144","Apartment","Entire home/apt","1","$90.00 ",2017-12-29T00:00:00.0000000,"95","10","2.04","28","275"
"8904748","Mount Baker","Seattle","WA","98144","House","Entire home/apt","2","$125.00 ",2017-12-29T00:00:00.0000000,"100","10","3","23","180"
"7956337","Mount Baker","Seattle","WA","98144","House","Private room","1","$39.00 ",2017-12-29T00:00:00.0000000,"93","10","3","24","83"
"9153365","North Delridge","Seattle","WA","98106","Apartment","Entire home/apt","2","$75.00 ",2017-12-29T00:00:00.0000000,"100","10","1","30","179"
"7638282","Maple Leaf","Seattle","WA","98115","Other","Entire home/apt","1","$130.00 ",2017-12-29T00:00:00.0000000,"100","10","3.31","27","337"
"7274556","Ravenna","Seattle","WA","98105","House","Private room","1","$40.00 ",2017-12-29T00:00:00.0000000,"98","10","2.11","6","322"
"3646393","Montlake","Seattle","WA","98112","House","Entire home/apt","1","$125.00 ",2017-12-29T00:00:00.0000000,"98","10","4.46","26","356"
"7987846","Capitol Hill","Seattle","WA","98122","Condominium","Entire home/apt","2","$99.00 ",2017-12-29T00:00:00.0000000,"80","6","1.15","30","365"
"5160893","Capitol Hill","Seattle","WA","98102","Apartment","Private room","1","$80.00 ",2017-12-29T00:00:00.0000000,"95","9","9.38","21","356"
"941467","Capitol Hill","Seattle","WA","98102","House","Private room","1","$95.00 ",2017-12-29T00:00:00.0000000,"99","10","3.33","10","29"
"7363701","Capitol Hill","Seattle","WA","98102","Apartment","Entire home/apt","1","$149.00 ",2017-12-29T00:00:00.0000000,"90","9","2.01","4","339"
"2386589","Capitol Hill","Seattle","WA","98122","Apartment","Entire home/apt","1","$125.00 ",2017-12-29T00:00:00.0000000,"95","9","2.05","1","122"
"7771531","Ballard","Seattle","WA","98117","Apartment","Entire home/apt","1","$79.00 ",2017-12-29T00:00:00.0000000,"94","10","3.45","2","337"
"8866927","Ballard","Seattle","WA","98117","Bungalow","Entire home/apt","0","$65.00 ",2017-12-29T00:00:00.0000000,"100","10","4.29","18","333"
"5397134","Roosevelt","Seattle","WA","98115","House","Entire home/apt","0","$105.00 ",2017-12-29T00:00:00.0000000,"100","10","2.4","12","77"
"7201336","Roosevelt","Seattle","WA","98115","House","Private room","1","$39.00 ",2017-12-29T00:00:00.0000000,"87","9","2.36","27","356"
"7678064","Lower Queen Anne","Seattle","WA","98109","Townhouse","Entire home/apt","3","$310.00 ",2017-12-29T00:00:00.0000000,"100","10","1.15","25","173"
"8098383","Wedgewood","Seattle","WA","98115","House","Entire home/apt","1","$75.00 ",2017-12-29T00:00:00.0000000,"97","10","5.75","11","305"
"3908378","Ballard","Seattle","WA","98117","House","Entire home/apt","1","$96.00 ",2017-12-29T00:00:00.0000000,"96","9","6.06","16","104"
"189156","Seaview","Seattle","WA","98136","Apartment","Entire home/apt","0","$76.00 ",2017-12-29T00:00:00.0000000,"96","10","2.01","17","55"
"1974131","Capitol Hill","Seattle","WA","98112","House","Entire home/apt","0","$120.00 ",2017-12-29T00:00:00.0000000,"100","10","7.15","14","287"
"2882641","Stevens","Seattle","WA","98112","House","Entire home/apt","3","$165.00 ",2017-12-29T00:00:00.0000000,"98","10","1.38","0","262"
"3926008","Stevens","Seattle","WA","98112","House","Entire home/apt","1","$135.00 ",2017-12-29T00:00:00.0000000,"92","9","1.64","10","343"
"2391699","Fremont","Seattle","WA","98103","House","Private room","1","$52.00 ",2017-12-29T00:00:00.0000000,"99","10","5.3","5","314"
"3844087","Fremont","Seattle","WA","98103","House","Private room","1","$45.00 ",2017-12-29T00:00:00.0000000,"94","9","1.86","23","358"
"3554558","Fremont","Seattle","WA","98107","Apartment","Entire home/apt","1","$110.00 ",2017-12-29T00:00:00.0000000,"96","10","3.58","23","343"
"3383329","Fremont","Seattle","WA","98107","Apartment","Entire home/apt","1","$95.00 ",2017-12-29T00:00:00.0000000,"96","10","4.01","11","287"
"3269390","Queen Anne","Seattle","WA","98119","House","Entire home/apt","0","$95.00 ",2017-12-28T00:00:00.0000000,"98","10","4.12","18","321"
"6401209","Ballard","Seattle","WA","98107","House","Entire home/apt","4","$338.00 ",2017-12-28T00:00:00.0000000,"97","10","2.05","16","154"
"3303978","Ballard","Seattle","WA","98107","House","Entire home/apt","1","$80.00 ",2017-12-28T00:00:00.0000000,"98","10","2.22","24","150"
"6646843","Ballard","Seattle","WA","98107","Apartment","Entire home/apt","1","$99.00 ",2017-12-28T00:00:00.0000000,"89","9","5.79","9","340"
"2238105","Ballard","Seattle","WA","98107","House","Entire home/apt","1","$100.00 ",2017-12-28T00:00:00.0000000,"97","9","2.7","1","206"
"5310193","Queen Anne","Seattle","WA","98109","House","Entire home/apt","3","$190.00 ",2017-12-28T00:00:00.0000000,"93","10","0.6","1","128"
"7228499","Queen Anne","Seattle","WA","98109","House","Entire home/apt","2","$349.00 ",2017-12-28T00:00:00.0000000,"92","9","7.18","19","152"
"6044106","Queen Anne","Seattle","WA","98109","Apartment","Entire home/apt","1","$90.00 ",2017-12-28T00:00:00.0000000,"96","10","5.91","25","84"
